label,file,accel_x_std,accel_x_energy,accel_x_mean,accel_x_max,accel_x_min,accel_x_mam,accel_x_itqr,accel_x_skewness,accel_x_meanPSD,accel_x_stdPSD,accel_x_maxPSD,accel_x_medianPSD,accel_x_entroS,accel_y_std,accel_y_energy,accel_y_mean,accel_y_max,accel_y_min,accel_y_mam,accel_y_itqr,accel_y_skewness,accel_y_meanPSD,accel_y_stdPSD,accel_y_maxPSD,accel_y_medianPSD,accel_y_entroS,accel_z_std,accel_z_energy,accel_z_mean,accel_z_max,accel_z_min,accel_z_mam,accel_z_itqr,accel_z_skewness,accel_z_meanPSD,accel_z_stdPSD,accel_z_maxPSD,accel_z_medianPSD,accel_z_entroS,rotation_x_std,rotation_x_energy,rotation_x_mean,rotation_x_max,rotation_x_min,rotation_x_mam,rotation_x_itqr,rotation_x_skewness,rotation_x_meanPSD,rotation_x_stdPSD,rotation_x_maxPSD,rotation_x_medianPSD,rotation_x_entroS,rotation_y_std,rotation_y_energy,rotation_y_mean,rotation_y_max,rotation_y_min,rotation_y_mam,rotation_y_itqr,rotation_y_skewness,rotation_y_meanPSD,rotation_y_stdPSD,rotation_y_maxPSD,rotation_y_medianPSD,rotation_y_entroS,rotation_z_std,rotation_z_energy,rotation_z_mean,rotation_z_max,rotation_z_min,rotation_z_mam,rotation_z_itqr,rotation_z_skewness,rotation_z_meanPSD,rotation_z_stdPSD,rotation_z_maxPSD,rotation_z_medianPSD,rotation_z_entroS,roll_std,roll_energy,roll_mean,roll_max,roll_min,roll_mam,roll_itqr,roll_skewness,roll_meanPSD,roll_stdPSD,roll_maxPSD,roll_medianPSD,roll_entroS, pitch_std, pitch_energy, pitch_mean, pitch_max, pitch_min, pitch_mam, pitch_itqr, pitch_skewness, pitch_meanPSD, pitch_stdPSD, pitch_maxPSD, pitch_medianPSD, pitch_entroS,yaw_std,yaw_energy,yaw_mean,yaw_max,yaw_min,yaw_mam,yaw_itqr,yaw_skewness,yaw_meanPSD,yaw_stdPSD,yaw_maxPSD,yaw_medianPSD,yaw_entroS
rotate_next,rotate_next_4.csv,0.04715946299885171,0.003114509793614606,-0.02984116021998042,0.1652540862560272,-0.2769730687141418,-0.0155114382505416,0.030314095318317455,-1.4885494349274757,0.00047639752757861777,0.00044478282289352774,0.001653951498712431,0.00041507553934853485,4.7720611505204165,0.19965570320779746,0.0398642881183383,0.0013741524435761734,1.10974383354187,-0.8261784315109253,0.0533696636557579,0.023602908710017828,1.4335740370390426,0.009611816365186224,0.009815041329877015,0.03490724625991493,0.005846752389320016,4.706641315689471,0.197007391843277,0.04195315638462751,0.05604680136936466,1.093475341796875,-0.2977475523948669,0.2213277220726013,0.015250250697135825,3.561748166378915,0.008903333157126471,0.010839621374704244,0.03925745095304314,0.0043926947483082564,4.417673050448496,4.076262345760535,16.616516506643226,-0.024531513977818577,17.002565383911133,-22.752086639404297,0.0098924371413886,0.04889160161837927,-0.9311554637565881,4.0470990331972505,5.928670168870658,22.30927290411901,1.0580055102904582,4.1021064560079195,0.5686225708793371,0.32442639402071394,-0.03308724689797111,1.8244367837905884,-2.917487621307373,0.0082256929017603,0.030197205254808,-2.0399649078061617,0.07837364382076054,0.14281553411377673,0.5690618849428328,0.00905726158460328,3.7042748167590793,0.5026952964432945,0.25589413002157185,-0.05649397273479802,1.7400221824645996,-2.761627674102783,0.0036282271612435,0.0395350512117147,-2.8049173327631207,0.06098319399571211,0.08632356991241749,0.323171365978832,0.012600251088823795,4.156083413879917,0.9088724392471931,0.8584527824232094,-0.18001019860015438,0.1849236904453501,-2.908705351461075,0.1338861869584583,0.029536554740599574,-2.549239167903896,0.19443803243421764,0.44440278465378935,1.9254993774532119,0.011040735930870389,3.2059708320090405,0.30472483329485134,0.12359453879789538,-0.17532060566664845,0.0128113250066534,-1.4456250939024822,-0.04935780295420585,0.13052244989252118,-2.2838068563403637,0.020701770896581328,0.04745221346028618,0.225870160404773,0.0024974092918418718,3.3800126235850962,0.8332587742110178,0.7450297689613881,-0.22518788635657186,0.1596379229618452,-2.727657000431534,0.0035587417095623,0.13410870801076819,-2.539120460678116,0.16352045789960437,0.3650141928481331,1.5707752472438938,0.011654193047980224,3.2831341026849916
rotate_next,rotate_next_5.csv,0.03254958813131849,0.0014089145134428165,-0.01869328290922563,0.0698121339082717,-0.1870632767677307,-0.0106976330280303,0.014655530452728275,-2.3194106676356263,0.00023670553042031163,0.0001836540836650204,0.0006017411649295462,0.0002189903323297339,4.570012626369948,0.17480492573809273,0.03075951930529102,0.014239285199437278,0.7886298298835754,-0.435660719871521,0.20561385154724116,0.015434712171554527,2.040537883853224,0.006972243265177317,0.008971463400871621,0.03679069347044221,0.0037791776215802216,4.155536179724848,0.19842428349985558,0.04330224727676142,0.06269011879339811,1.2204211950302124,-0.1733192801475525,0.2681192606687546,0.01241499185562125,4.03559375732319,0.00908128872505371,0.009135390642151735,0.031229501187552036,0.004547530062136822,4.340254772109826,4.238962692411184,17.9695651745023,-0.02757656339053941,16.543209075927734,-19.20450210571289,-0.0041740555316209,0.03397780354134733,-0.6494783659195462,4.048473295591486,6.4814865295881425,24.02341492118448,0.599203641723767,3.58197379798795,0.4449899956381268,0.19835489077691004,-0.018406372779281813,1.371670126914978,-1.6950727701187134,0.0055099343881011,0.03911187197081733,-1.4095437872531906,0.043351343586161856,0.08213776804452498,0.33529946092395896,0.0036126096267766602,3.3015253485849354,0.48454528238912337,0.23744488987679868,-0.051582547351245005,1.351243495941162,-2.1476757526397705,-0.0017560987034812,0.043951877392828353,-2.0462237452633616,0.050752573169820465,0.07506276187139874,0.27503852992477085,0.006987386324919474,3.767003181849157,1.0741498465640624,1.276340133082409,0.35006033795448743,3.1344749396058726,-3.1217879202837997,3.1148517915751857,0.056583807684669696,-0.2714136907773338,0.27857224683457904,0.35630539761532265,1.1708925609052472,0.11352102554273685,4.0788057488365,0.363132023695759,0.1753159142608522,-0.20844914878088355,-0.008528009265318,-1.330686294149476,-0.040428687900588595,0.05567146354789612,-1.893300687702079,0.02761676312129604,0.06494187747485072,0.2899471444168963,0.0022736046369949466,2.8821259281382066,1.0506954921209517,1.1674173966876247,-0.25190549720944105,3.0512453769874828,-3.0950849206045032,0.0518797964725462,0.051897417597884896,-1.5664668718248003,0.25924300662844274,0.3280061247268297,1.2347863143174536,0.1344238606993739,4.193601486284767
rotate_next,rotate_next_7.csv,0.04597916562524401,0.0023789105907915543,-0.016273503593201226,0.1157932505011558,-0.2405511140823364,-0.00920908944681285,0.009367913007736199,-2.347079954339888,0.000430326775111137,0.000363673512357777,0.001587486731949655,0.0003590728496563726,4.427648660843508,0.23374401872862047,0.05506854684125124,0.020791357575819423,1.4049246311187744,-0.5663491487503052,0.0789961814880371,0.014140345156192651,3.579173492306756,0.013014749854139555,0.009650932121354113,0.03551649198630927,0.010150274052675837,4.505939725586238,0.16642013187765217,0.031097853775691346,0.05832832486465057,0.6034411191940308,-0.5104652047157288,0.2483232021331787,0.04348285496234889,1.1023293812746582,0.00535058838354644,0.0033179406062640157,0.015550766510241034,0.004529526866014398,4.639974713760318,4.533562090100265,20.555176738739156,-0.04462638171389699,15.844297409057615,-19.232158660888672,0.0102694826200604,0.12623548461124284,-1.4266157076195356,4.431594129768582,6.44359963729643,24.33495715687885,1.343335811346826,3.757734042813794,0.4795128920188821,0.23006788152525634,-0.011630473461740754,1.3337455987930298,-1.856061577796936,0.00810525193810455,0.07948519417550404,-1.4083115129648396,0.04812705292450857,0.09200962451949737,0.3861613840522827,0.010292177648464764,3.306481699717209,0.5334729290445968,0.28712855825526734,-0.05035069246639915,1.627004623413086,-2.512813091278076,0.0023609884083271,0.045514552854001425,-2.2151163823364093,0.06435035721274963,0.09374434794143038,0.32479037046786374,0.014635060387631491,3.6595707310668923,1.2676855615981955,1.7152245105245152,-0.3289343816629435,1.063768886868219,-3.133879118046759,0.2058397478017385,0.07449826875158908,-1.6967404714990268,0.32277862233089116,0.7103531200733544,3.014173882804211,0.053200374637189,2.9420644540953136,0.3280223303510173,0.20628677739126094,-0.31414666667394237,-0.0698629005860872,-1.5240597438576913,-0.07323103385572044,0.25898209170086356,-1.6043889092138408,0.018038562563243713,0.041006382417582074,0.18305865259929247,0.0023518617922088916,2.9820822832790883,1.1670889576081458,1.5823470696470854,-0.4693084643134165,1.113921192779889,-3.028369007067861,0.008337756924439499,0.06835185199444037,-1.6615439518565103,0.2751902307238341,0.5848087452396818,2.4878093856643964,0.053574134554281845,3.044966512421601
rotate_next,rotate_next_6.csv,0.03994038419200376,0.0028165934315008655,-0.034947949039907916,0.0846570432186126,-0.1936056911945343,-0.02005198597908015,0.023591309785842896,-1.2503996929778574,0.0002859638462619716,0.000409206822868624,0.0016189328429927733,8.281069857919578e-05,3.654875045314298,0.21533604315030755,0.04641541153217434,0.0067675736082612415,1.327747106552124,-0.3945995569229126,0.01996581256389615,0.0231807399541139,4.177176476318464,0.01163561800151176,0.007116718484261818,0.02973456869097175,0.009858227685025327,4.48039943583323,0.14912410160181222,0.02490720728880553,0.05166439402778194,0.7341757416725159,-0.2326738238334655,0.1999738216400146,0.0339205265045165,2.492028792859799,0.0037797983341296055,0.004355418224470316,0.01701498377646876,0.0016905141807436884,3.9569694645515914,4.522418638966378,20.453313231132103,-0.03229373099528389,13.866621017456056,-17.31874656677246,0.0274889897555112,0.10075874812901009,-0.9580941514784469,4.612305600216225,7.696384271500706,29.611455706894528,0.8482464268404614,3.318021868760062,0.454454277801855,0.2067292179537164,-0.014160767680842352,1.5168845653533936,-1.3890477418899536,0.0362770333886146,0.08484191820025441,0.02873396739055652,0.04181490380058112,0.0849654427025385,0.32147304969951185,0.005119998193508377,2.9037129895770617,0.6053007173690954,0.36669148073138874,-0.017393167734690858,1.520464301109314,-2.6067535877227783,0.0169114880263805,0.049443662166595403,-1.5772498539788344,0.08596035406004934,0.1519641346629344,0.5772023840502648,0.012492046367354216,3.2535006283134087,1.207088601836985,1.4776375016121817,0.1434385196779943,3.139638818343065,-3.1199224434294717,0.2915807906408837,0.134836166378004,-1.049435594051076,0.345194389570159,0.4261459438146172,1.3186690988578873,0.12261650721530862,3.821960015640987,0.365075073781247,0.19417162761764556,-0.2467626757053477,-0.0204223336315941,-1.4019794164515305,-0.0272254192108851,0.10354935420347401,-1.676318222676342,0.02549716947118455,0.055512578344133465,0.21954597109606222,0.0029080481161497798,2.791590311275914,1.1517318167868646,1.37139735926941,-0.2119225836720539,3.135197982163273,-3.10268572604304,0.0032304363778915,0.0535181865562256,-0.9213044029851122,0.3052788671985258,0.35863423845719705,1.1443657859761134,0.1071198523300258,3.9123654874065266
rotate_next,rotate_next_2.csv,0.030632230347013553,0.0011034972194997618,-0.01285160236963717,0.0753224715590477,-0.1196863204240799,-0.0051481425762176,0.01071465201675885,-1.3395243558850416,0.0001849056162047415,0.00012052594025839228,0.000506813575770987,0.00015880570135839696,4.788849795730579,0.20515800036241097,0.042343246411769175,0.015919839793985556,1.4539306163787842,-0.3519976735115051,0.1557424366474151,0.019037855789065326,5.043997418215537,0.010303341328103437,0.004191550823288252,0.019474172737316976,0.010169599110637872,4.957714702390057,0.1495845021097506,0.024944589699044204,0.05068595888036667,0.6480220556259155,-0.2356929183006286,0.28236009180545807,0.015358358621597276,2.7643678246553027,0.004219981604084673,0.00487636556296015,0.020215345049697683,0.001888257876999669,4.343932189722423,4.291157678511763,18.41734473898795,-0.05753709357866848,14.040839195251465,-22.675125122070312,0.020002653822302797,0.17184710386209182,-1.8029059923868918,4.120628611283515,6.32267746457725,24.796633367450784,0.8544739398407348,3.8344805808072877,0.5239776101049222,0.275223913552492,-0.025910956393504,1.4331437349319458,-2.1887316703796387,0.0029437348712235,0.025723417522385626,-1.4896938804210331,0.06030733198107217,0.1169022017408744,0.48660374933349043,0.008869696641579118,3.403485096965199,0.4964748384872878,0.2506061301784366,-0.06417838364634945,1.143120288848877,-2.3818678855895996,-0.0007390374084934,0.0268428259296342,-2.7754730538872594,0.05854063848476536,0.0965335242375386,0.3731538616857783,0.005882677918877387,3.5780937556644132,0.9780631193958645,1.072286199896652,-0.34011576613600664,0.0911928538070077,-2.8510175573614887,0.0775158932159496,0.021905436545328207,-2.05436170085852,0.19507070949269179,0.46554317642269955,1.9952577590282934,0.01001169471516377,2.7741425294301107,0.3536092271720495,0.16457549518787137,-0.19883664060393202,0.1051616276562403,-1.358277113636608,0.0548980344227516,0.2814653952127216,-1.552201708957475,0.02298942828856549,0.053891090766998724,0.22751457630472136,0.003302166408628529,3.1073099818255727,0.9453420761850172,1.0662337505230726,-0.41540595748890474,-0.002027896344003,-2.8374932978135825,-0.009650521029842998,0.02895085427941207,-2.0578163297235776,0.18311658032593858,0.43219212272369084,1.8492014982100706,0.010132143403233464,2.8105073025695173
rotate_next,rotate_next_3.csv,0.03994587517216731,0.001792475430996037,-0.014028630999697185,0.1351203322410583,-0.1787188351154327,-0.00648844987154,0.0101085435599089,-1.0177468399233864,0.00015205442185764435,0.00016384333669948293,0.000674029341892298,8.979387748050773e-05,4.554750862901711,0.16402076279716132,0.027130038931344035,0.015074093763187957,0.8885704874992371,-0.4373225569725036,0.1545074582099914,0.017592524178326026,2.1004839421864023,0.00403445764002302,0.0035536723923701896,0.012252048909124312,0.0028007693697053187,4.67260213022303,0.1794060636106884,0.03508146190422411,0.05380451880596777,0.8499690294265747,-0.3802544474601745,0.2878618836402893,0.0095095336437225,2.8469739712972557,0.00421562848348294,0.004476560201272585,0.014416990467504227,0.001601565556972617,4.4174668310973395,4.116167045911079,16.942836068873834,0.002217888520602641,15.57992172241211,-20.21517562866211,0.0201937183737754,0.032305774046108,-1.0701369467298514,2.563283061303325,3.9105537790031786,15.093614960084619,0.7415074813601862,3.9210123658113805,0.6179232258317423,0.38253494582550845,-0.026567514057623563,1.7898224592208862,-2.4571502208709717,-0.00239013321697705,0.02798707224428645,-1.300106500972386,0.058186302452141486,0.11320561788708702,0.42585855702515735,0.0041011026830357,3.412682464621964,0.5316288044207449,0.28716675470553327,-0.06736148020718245,1.5745139122009275,-2.186161518096924,-0.00656182598322625,0.030568561400286798,-1.8147382591470913,0.04603186076145339,0.07368672893119524,0.26773108294483267,0.003998291822462156,3.762325367799471,0.9458334360363082,0.9373628509483567,-0.20678965695630755,0.1900870040046859,-2.9656442152621585,0.13784225608827244,0.024465078223948306,-2.4514819344073584,0.12167019874736204,0.27929255860224744,1.1045016279395226,0.008852716687752154,3.0426488422438607,0.3617225212081023,0.14585603868339622,-0.12252696166252638,0.0771809932839166,-1.43328949445502,0.0438028640306326,0.06415628253139025,-2.1941748455615437,0.017223462371473996,0.04065400841750455,0.17393254592259558,0.0022852495504538666,3.203134396498142,0.8546491489317696,0.8277112158141393,-0.31190711444970476,0.0806680643239037,-2.7969890846546472,-0.0029157361757417,0.02937156354882225,-2.4684275375455713,0.10012513582082881,0.22466151213975646,0.8871726120570196,0.008672719333207545,3.118049593671919
rotate_next,rotate_next_1.csv,0.07125735607512264,0.0051885655646875355,-0.010533507007199355,0.1832662373781204,-0.4441906213760376,-0.00084256380796425,0.0105370450764893,-3.545798296552029,0.0009736886532651261,0.0006529145802939784,0.0027818290520712522,0.0007608689022983536,4.9407024124716825,0.20574351431244464,0.04242904091439755,0.009932131330306477,1.4201481342315674,-0.6945318579673767,0.0946679711341857,0.015552946366369624,3.880231103233719,0.007777959909078459,0.007241251906115679,0.02754310647016668,0.005424119105284827,4.635952071288423,0.2215775374527913,0.05309760193012636,0.06325343331775148,1.0622859001159668,-0.419991672039032,0.33012971282005305,0.015448436141014127,3.2184090820700364,0.01002910309473231,0.009820157083320779,0.03854103660609572,0.005511170052357127,4.657097792198642,4.606077805557906,21.217109077620872,0.03400480506840993,19.4204044342041,-23.154783248901367,0.273200124502182,0.06418395438231518,-1.415741002291104,4.175385337530773,5.630919513174709,21.728681666005798,1.6332100085819596,4.166215086781362,0.5826218704948841,0.3395664196680178,0.010870864227842031,1.802662372589111,-2.486783504486084,0.03171892371028655,0.03653251146897665,-0.5171120099143953,0.07110298257601444,0.138672358225183,0.5429532056165156,0.012754501200015547,3.555891773846424,0.6106863476065949,0.3777086869205098,-0.06907149750386946,1.564053297042847,-4.160015106201172,-0.0003081379691139,0.03016591747291375,-4.522670684589748,0.0648209423597799,0.0767608432617312,0.26717063406686364,0.02076781865977716,4.3386405224340026,0.9171840748252413,0.9003955051757507,-0.24324653761711992,0.110006801266987,-2.857174120820008,0.1050387201434547,0.007590555732698137,-2.348299105424093,0.16444926093072046,0.3794928010372184,1.6071158494985143,0.00929678687667413,3.028073068319815,0.32438934872942027,0.12020875399801594,-0.12239405389527103,0.0585850407509765,-1.3594385299117486,0.0217161723718715,0.057721854136943945,-2.3137720866865505,0.02077523393285716,0.04534301447637001,0.20405968996604307,0.003107234557206396,3.3411123763256407,0.8661583024611824,0.8450112384478576,-0.30786528470326185,0.0346856586818773,-2.761377532265399,0.0198517767783658,0.025694813149595236,-2.35209596856958,0.14697599145635523,0.3325274086038391,1.4015104636621103,0.009880952010164461,3.0938234575072987
rotate_next,rotate_next_0.csv,0.03404755924423114,0.0012955227194334307,-0.011674177870154356,0.0484858155250549,-0.1616565436124801,-0.00295991078019135,0.0156694334000348,-1.9664696396283,0.0001510944760135829,0.0001471549865279345,0.0005345324381954235,9.625395641271431e-05,4.014506484948239,0.12661988110555006,0.01605712389515772,0.004952737018466017,0.6145363450050354,-0.3491234183311462,0.07638517022132871,0.0281958561390638,2.0862311945572647,0.003168767972754915,0.0029017921787425037,0.010013359637873252,0.0027278720884799787,4.063912771906979,0.1239868834798374,0.01683857692948285,0.03828615486621854,0.4768292903900146,-0.4827650189399719,0.1320889294147491,0.028155267238616923,0.06766952099116869,0.0022597179168324464,0.0013145028326453357,0.005531737403512534,0.0020271095413552744,4.4580684103156045,3.809319667446222,14.512842687435732,-0.043890302381478216,11.093125343322754,-13.255718231201172,0.0158690121024847,0.15283295721746973,-0.8569074589104564,2.734092538803416,4.825530154545539,18.099148738245383,0.31365557433655533,3.1060046365193643,0.5108259062129097,0.26333182454698273,-0.048874513693153855,1.1583043336868286,-1.7539054155349731,0.00406556902453295,0.053739029914140625,-1.2850135985679119,0.05003599393227971,0.09826440730236903,0.3527916733945278,0.0015918435459799725,2.801139443411329,0.4196514271136315,0.1791043523214022,-0.05474515542853624,1.0601569414138794,-1.6453750133514404,0.0038133434136397503,0.07170386845245949,-1.8959178006144402,0.03765819521551294,0.06540607314402186,0.2406803771812789,0.0029023365432728713,3.116119862927908,0.8784283667125454,0.8378993932534894,-0.25741600146109656,0.1281233083447761,-2.7529938760470367,0.1181305323776442,0.0624060621161311,-2.206115759390073,0.13419958358505818,0.2727302288856264,1.002912679102955,0.007609328425004092,2.6831409951572276,0.46264838899378513,0.26502097022837684,-0.22578183804246113,0.0886178150328833,-1.418513369297291,0.0455377077108014,0.18918047590022102,-1.5566659218913623,0.034495660698793146,0.08429422751510772,0.3144432268919556,0.001467810183205252,2.3536149532104393,0.8365274590991201,0.8167065672778636,-0.3419479162840935,0.0111824849925641,-2.7253897281333326,-0.0048802442944851,0.011247743010265874,-2.225943356017746,0.12224501025582049,0.24360295749744396,0.8921378266149248,0.007724266936410629,2.729107875678887
rotate_next,rotate_next_8.csv,0.03313231026889535,0.0013518386846671977,-0.01594016000273678,0.0750083476305008,-0.1440297365188598,-0.00911961495876305,0.011551268398761801,-1.6004763822703392,0.000218652384687205,0.0001774740764766539,0.0007645984684126005,0.00017942795098489393,4.564754989754942,0.22202415680465584,0.04980095143492113,0.022499449551105503,1.4180853366851809,-0.6283292770385742,0.25258409976959223,0.01720450818538655,3.7039367328298285,0.012000096414095569,0.006300267849903686,0.026370622406517927,0.011172161287190615,4.78662427259368,0.16937805009378687,0.031954293165361,0.05714341004689532,0.7348746061325073,-0.2007588744163513,0.3011542558670044,0.01744982600212095,2.816222933070792,0.005973438828288772,0.005979251421315629,0.019411987711645585,0.0037377378535356793,4.29279207775582,4.3088406444716645,18.566108029038265,-0.0005740969190522161,15.36679744720459,-21.701215744018555,0.0878473855555057,0.12067537428811186,-1.4849120353271146,4.294761258540904,6.547983171043802,25.773305582797413,0.747673740750356,3.7048204035057366,0.44720777878761714,0.2010536798787975,-0.03254047434570061,1.133339285850525,-2.0633466243743896,0.01939998380839815,0.0848818905651568,-1.8950560819894735,0.045796544425029714,0.09174905976635085,0.36856401645517556,0.0077545549673224455,3.2558522453873535,0.568876746782941,0.3257544153526737,-0.04619158280824888,1.386749267578125,-2.7508187294006348,0.00615221145562825,0.04405864607542745,-2.9687330205782416,0.07596720416589106,0.11106774316227279,0.41312149026584893,0.012406738035578893,3.6981117427540724,1.1600836299884991,1.4233162278168305,-0.27842808631590726,0.2950344107902387,-3.090327899558327,0.1990272336323647,0.08061048654650022,-1.9278267082535823,0.2979102240021924,0.6863554400477944,2.9509217480388408,0.022138948453765024,2.8401324451863745,0.30465851053176984,0.19352342849532383,-0.3173430642946012,-0.1250556610953362,-1.491176221399836,-0.1278923305470762,0.19655822234233306,-2.0790631628258014,0.018554492190222184,0.037735966294500864,0.1596004298715425,0.004359348023786387,3.385111703432271,1.0723956476379177,1.3201751329756244,-0.4124835850102101,0.2225060115385133,-3.007427867439402,0.0159628390726887,0.06788821677339556,-1.9225519944654734,0.25633584216841215,0.5771488314244757,2.4798403161613183,0.022611142566721344,2.9167624519623017
rotate_next,rotate_next_9.csv,0.03949118134480298,0.0018728233094107627,-0.01769943234690445,0.1256904602050781,-0.2139897346496582,-0.008523881435394249,0.0142448544502258,-1.6367079921479244,0.0002622018790542408,0.00019954355843810988,0.0008157568067562209,0.000221696059727475,4.468358890867984,0.13820198295066763,0.019264287741917754,0.012825741710370054,0.6185562014579773,-0.576276421546936,0.1555283516645431,0.0150769092142581,0.03495275933013864,0.0039908114270837125,0.0028310870611847412,0.010148786441222378,0.0034235648476875504,4.477469824401754,0.1583329853068992,0.027416728623241904,0.048449916274923996,0.5996966361999512,-0.3626406788825989,0.3392422795295715,0.0143064260482788,1.570185788220464,0.0042693921341947876,0.003223287597493215,0.011616691632753461,0.002900273626547122,4.4465818726776885,4.543433279406942,20.642786941479827,0.0009884620902308246,13.49794101715088,-21.319276809692383,0.0532906837761402,0.07881689816713319,-1.4019739110336658,4.1884948242284334,6.402123566610911,24.97495551475861,1.5284404893827026,3.577794663278283,0.46108491930340695,0.21262498552092501,-0.0050678113516289345,1.188349962234497,-2.0536112785339355,0.06756580248475069,0.0891011152416467,-1.301202510826832,0.04176246900029588,0.07803650626019365,0.2932417814955382,0.008418748960995325,3.297498946101819,0.42369194849055486,0.18153829734718807,-0.044982553634326905,0.9107034802436828,-1.8006117343902588,0.0015540773165411501,0.0332182478159665,-2.3191386253447734,0.03996245611405124,0.06050899973806072,0.2216811725333534,0.0075282542230350686,3.490989771585547,1.1452331742338593,1.4263672281232578,0.3388335944936635,3.130657418334063,-3.1265694003807676,3.1217093761150485,0.019307401370711352,-0.1728043720960734,0.276783602577503,0.34602289231669503,1.136947204673632,0.12482639960153755,3.9114190480077378,0.35868159786373194,0.18816096597324689,-0.24394359456064213,-0.0430744325702905,-1.493693514196796,-0.0574111468340433,0.049994023345052,-1.8484864652989372,0.021052851514424292,0.04599312681294135,0.18140238279635082,0.001968015717902632,2.92178513868578,1.0747608850633767,1.3182160456489507,-0.40386270635791327,0.6909842961869578,-3.1060666763589166,0.0049678717743954,0.0165719469141,-2.0363375897030087,0.2168484974486501,0.413792170451547,1.635725181227506,0.047139347296911126,3.193925750492582
